Month,Mean Pressure(hPa),Absolute Daily Max(deg. C),Mean(deg. C),Absolute Daily min(deg. C),Mean Relative Humidity(%),Mean Amount of Cloud(%),Total Bright Sunshine(hours),Mean Wind Speed(km/h),Total Rainfall(mm),rain_tmr_mm,rain_tmr_class
6,1008.2,33.4,30.1,28.1,76,39,9.9,11.0,0.0,0.0,0
6,1006.0,33.0,30.2,28.5,76,40,11.5,22.0,0.0,0.0,0
6,1005.3,34.2,30.7,28.5,73,52,11.7,20.0,0.0,0.0,0
6,1006.1,34.2,30.8,28.6,73,40,10.5,14.0,0.0,0.0,0
6,1006.5,34.1,30.9,29.2,76,56,10.0,13.0,0.0,51.0,1
6,1005.1,31.9,28.5,26.3,90,80,3.4,26.0,51.0,18.1,1
6,1003.2,30.0,27.9,26.7,93,87,1.5,25.0,18.1,51.3,1
6,1003.9,29.1,27.3,26.0,93,88,0.3,24.0,51.3,9.7,1
6,1005.3,30.7,28.3,26.1,89,86,0.4,17.0,9.7,28.5,1
6,1005.8,29.7,28.3,26.9,89,88,0.9,24.0,28.5,10.4,1
6,1006.1,32.3,29.5,27.1,82,68,6.8,24.0,10.4,0.0,0
6,1008.3,32.5,30.4,29.1,78,53,8.8,21.0,0.0,1.9,1
6,1009.5,33.6,30.4,27.4,76,64,10.8,20.0,1.9,0.0,0
6,1007.9,33.3,30.5,28.9,75,54,10.3,24.0,0.0,0.0,0
6,1006.0,32.5,30.4,29.1,76,66,7.6,27.0,0.0,0.0,0
7,1004.2,32.7,30.5,29.4,78,78,9.0,28.0,0.0,0.0,0
7,1003.2,32.6,30.6,29.5,78,81,7.9,28.0,0.0,0.0,0
7,1002.8,32.4,30.6,29.3,79,80,6.5,19.0,0.0,0.0,0
7,1002.8,33.8,30.5,28.7,77,78,7.2,11.0,0.0,0.0,0
7,1003.1,32.7,29.8,28.5,79,69,11.0,10.0,0.0,0.0,0
7,1001.3,30.7,29.2,27.9,75,80,2.8,11.0,0.0,0.0,0
7,1000.4,32.7,29.2,26.7,64,69,7.2,23.0,0.0,0.0,0
7,1000.3,31.8,28.8,26.6,64,82,5.0,19.0,0.0,2.0,1
7,997.4,30.2,27.4,25.0,74,88,0.4,23.0,2.0,24.3,1
7,1000.2,32.7,28.3,25.4,83,82,7.3,20.0,24.3,0.0,0
7,1000.1,32.9,29.9,27.1,74,42,8.5,11.0,0.0,0.0,0
7,1001.1,33.9,30.9,28.7,75,43,9.5,14.0,0.0,0.0,0
7,1002.3,34.4,30.8,29.0,75,59,9.3,12.0,0.0,0.0,0
7,1002.1,34.1,30.5,28.6,78,67,4.8,9.0,0.0,0.0,0
7,1001.1,33.5,30.3,28.4,79,73,6.5,10.0,0.0,0.0,0
7,1000.5,32.8,30.2,28.0,79,87,5.2,10.0,0.0,1.2,1
7,1001.5,32.9,28.9,26.4,81,85,6.2,15.0,1.2,0.2,0
7,1001.6,32.4,29.7,28.5,81,81,5.3,17.0,0.2,0.0,0
7,1001.2,33.5,29.7,28.2,75,74,6.3,31.0,0.0,46.2,1
7,1001.4,29.0,27.4,26.2,91,92,0.0,32.0,46.2,51.2,1
7,1006.6,27.9,26.7,25.2,87,93,0.0,46.0,51.2,191.3,1
7,1008.4,28.9,27.0,23.9,91,93,0.0,26.0,191.3,45.0,1
7,1007.9,29.0,27.9,24.9,87,90,0.3,28.0,45.0,5.7,1
7,1006.9,30.1,28.8,27.4,83,88,1.8,37.0,5.7,9.6,1
7,1006.6,29.8,28.5,27.3,83,88,0.7,32.0,9.6,24.9,1
7,1009.0,30.4,28.5,25.9,83,85,1.3,31.0,24.9,0.3,0
7,1011.4,31.6,29.1,27.7,80,69,5.5,21.0,0.3,0.0,0
7,1012.1,32.9,29.2,27.5,76,53,9.3,11.0,0.0,3.7,1
7,1011.6,31.6,27.9,25.8,83,67,5.3,15.0,3.7,0.6,0
7,1011.1,30.9,28.1,26.3,80,72,3.4,14.0,0.6,0.0,0
7,1011.0,31.8,28.5,26.1,78,49,11.4,6.0,0.0,0.0,0
8,1011.2,32.2,28.9,26.9,78,69,10.7,11.0,0.0,0.0,0
8,1011.6,32.3,28.9,26.8,78,54,11.4,9.0,0.0,0.0,0
8,1010.6,33.3,29.5,27.3,75,38,10.3,5.0,0.0,0.0,0
8,1008.3,33.3,29.4,26.8,74,29,5.7,4.0,0.0,0.0,0
8,1006.1,33.3,29.6,27.6,74,27,10.8,8.0,0.0,0.0,0
8,1005.3,33.1,30.1,27.8,72,29,10.6,6.0,0.0,0.0,0
8,1003.4,33.3,30.7,28.2,72,40,10.0,10.0,0.0,0.0,0
8,998.5,36.3,32.4,30.0,62,55,10.8,17.0,0.0,11.6,1
8,998.5,34.7,31.0,26.9,71,80,10.0,26.0,11.6,23.5,1
8,1004.5,30.6,28.1,25.1,85,88,0.6,20.0,23.5,16.8,1
8,1007.3,32.8,29.2,26.3,81,77,6.5,13.0,16.8,0.0,0
8,1007.9,33.7,30.0,27.8,79,78,9.1,11.0,0.0,27.5,1
8,1007.9,29.6,28.0,26.4,87,84,0.1,22.0,27.5,18.9,1
8,1007.4,28.8,26.9,25.6,90,88,0.2,12.0,18.9,24.6,1
8,1008.5,28.6,27.0,24.9,89,88,0.3,14.0,24.6,0.1,0
8,1008.5,31.2,29.2,26.9,86,88,0.2,18.0,0.1,0.0,0
8,1008.2,32.4,29.9,28.3,83,81,8.4,20.0,0.0,0.0,0
8,1008.0,33.8,30.2,28.4,78,67,10.2,18.0,0.0,0.0,0
8,1007.7,32.8,30.1,28.1,77,59,10.4,16.0,0.0,6.1,1
8,1006.3,31.2,29.1,26.8,84,67,5.0,6.0,6.1,0.0,0
8,1002.2,33.4,30.0,26.9,77,70,7.7,13.0,0.0,0.0,0
8,1000.1,32.0,30.2,28.4,71,48,6.1,12.0,0.0,3.4,1
8,1000.0,32.9,30.6,28.0,69,30,7.6,11.0,3.4,0.0,0
8,1002.4,33.2,30.7,28.3,70,48,7.8,11.0,0.0,0.0,0
8,1005.5,34.4,30.6,27.9,65,22,9.1,10.0,0.0,0.2,0
8,1008.1,31.7,28.9,27.8,81,78,1.1,16.0,0.2,0.0,0
8,1008.1,32.4,29.0,27.0,79,75,6.7,12.0,0.0,0.0,0
8,1006.5,31.2,28.3,26.9,79,84,4.5,8.0,0.0,0.9,0
8,1006.2,29.6,27.8,26.5,84,87,3.1,11.0,0.9,9.7,1
8,1006.8,27.9,26.6,25.8,92,88,0.0,5.0,9.7,0.0,0
8,1007.4,29.0,27.4,25.8,87,88,0.9,5.0,0.0,5.3,1
9,1007.8,28.9,27.4,25.7,89,87,0.4,8.0,5.3,39.0,1
9,1010.9,27.7,25.8,24.5,94,88,0.0,16.0,39.0,0.2,0
9,1013.0,29.0,27.6,25.8,90,87,0.7,18.0,0.2,0.0,0
9,1013.1,32.9,29.1,27.0,82,60,8.7,9.0,0.0,0.0,0
9,1011.1,31.9,29.3,27.2,78,38,11.0,11.0,0.0,0.0,0
9,1008.1,32.3,29.6,27.8,79,43,9.7,24.0,0.0,7.3,1
9,1007.2,29.6,28.3,26.7,87,82,0.5,21.0,7.3,0.0,0
9,1009.4,30.7,27.9,26.4,75,60,8.3,29.0,0.0,0.0,0
9,1012.0,31.2,28.2,26.5,74,44,10.1,26.0,0.0,0.0,0
9,1012.7,31.3,28.1,26.5,75,47,7.9,24.0,0.0,0.0,0
9,1011.1,31.0,28.1,26.8,77,46,8.4,21.0,0.0,0.0,0
9,1011.5,30.5,27.9,26.2,76,66,6.7,22.0,0.0,0.0,0
9,1013.0,31.2,28.0,25.8,68,49,9.2,39.0,0.0,0.0,0
9,1012.2,31.4,28.0,25.9,71,46,9.3,41.0,0.0,0.0,0
9,1011.3,31.9,28.6,26.5,73,60,9.0,39.0,0.0,1.5,1
9,1011.9,31.0,28.1,26.9,81,86,2.1,32.0,1.5,0.0,0
9,1014.6,30.6,28.2,27.1,79,72,7.1,27.0,0.0,0.0,0
9,1015.0,31.8,28.5,26.8,77,47,8.6,14.0,0.0,0.0,0
9,1012.2,30.6,28.3,26.8,79,67,3.8,8.0,0.0,0.0,0
9,1009.3,31.1,28.7,27.1,78,74,7.7,14.0,0.0,16.9,1
9,1008.6,28.7,27.4,25.5,81,88,0.4,11.0,16.9,2.9,1
9,1009.9,31.0,28.1,26.3,86,67,8.8,14.0,2.9,0.0,0
9,1009.1,32.0,28.9,27.3,81,40,6.8,10.0,0.0,0.0,0
9,1006.7,32.0,29.3,27.4,77,23,11.1,17.0,0.0,0.0,0
9,1004.9,32.2,29.7,28.1,78,38,11.0,20.0,0.0,10.2,1
9,1006.7,32.2,28.7,26.9,87,71,4.7,14.0,10.2,4.6,1
9,1008.2,30.2,27.8,26.5,85,81,2.5,15.0,4.6,0.0,0
9,1006.7,32.8,29.0,25.8,61,30,11.1,16.0,0.0,0.0,0
9,1005.6,31.3,29.7,27.4,56,53,10.4,15.0,0.0,0.0,0
9,1011.0,32.7,29.8,28.2,75,78,8.5,12.0,0.0,0.3,0
10,1013.0,31.7,28.8,26.4,81,84,2.9,7.0,0.3,7.0,1
10,1012.4,31.6,27.9,26.5,76,82,4.2,30.0,7.0,46.4,1
10,1011.7,29.7,26.8,24.2,83,88,1.6,52.0,46.4,38.1,1
10,1013.2,27.8,26.7,24.9,92,95,0.0,50.0,38.1,15.6,1
10,1015.2,27.8,26.7,25.4,93,88,0.9,37.0,15.6,50.7,1
10,1014.1,26.8,26.0,25.3,97,86,0.4,30.0,50.7,5.8,1
10,1012.7,27.6,26.4,25.0,92,85,0.7,12.0,5.8,0.0,0
10,1010.5,30.0,27.8,26.1,76,54,10.6,13.0,0.0,0.0,0
10,1011.3,29.4,26.8,24.8,70,45,7.1,20.0,0.0,1.0,0
10,1013.7,26.6,24.3,21.1,77,85,0.6,30.0,1.0,2.0,1
10,1018.0,22.1,20.5,18.5,78,88,0.0,38.0,2.0,0.0,0
10,1019.0,24.9,23.1,21.0,67,88,0.0,28.0,0.0,0.0,0
10,1018.7,27.8,25.1,23.3,70,68,10.5,32.0,0.0,0.0,0
10,1017.4,28.2,25.0,23.1,75,51,7.4,23.0,0.0,0.0,0
10,1015.2,28.7,25.2,23.1,76,19,9.1,14.0,0.0,0.0,0
10,1013.8,29.4,25.8,23.3,73,20,10.5,9.0,0.0,0.0,0
10,1013.4,30.8,26.2,23.6,69,17,10.5,12.0,0.0,0.0,0
10,1012.5,29.1,25.5,23.5,70,43,9.7,8.0,0.0,0.0,0
10,1010.2,28.2,25.3,23.1,59,79,4.4,17.0,0.0,0.0,0
10,1008.3,29.1,26.2,23.8,58,78,7.5,17.0,0.0,0.0,0
10,1010.2,29.2,26.4,24.3,65,64,6.4,13.0,0.0,0.0,0
10,1012.0,30.6,27.0,25.3,70,48,7.8,9.0,0.0,0.0,0
10,1013.0,30.7,27.0,24.8,73,50,8.3,9.0,0.0,0.0,0
10,1015.0,29.6,26.8,24.9,76,61,8.2,19.0,0.0,0.2,0
10,1016.8,26.6,25.9,25.4,77,77,3.0,37.0,0.2,0.7,0
10,1016.8,26.2,25.4,24.5,83,81,0.8,28.0,0.7,0.0,0
10,1015.6,30.1,26.5,24.3,77,48,9.5,10.0,0.0,0.0,0
10,1017.0,29.2,26.7,25.5,82,46,9.5,15.0,0.0,0.0,0
10,1018.2,28.4,26.4,25.5,81,61,7.0,24.0,0.0,0.0,0
10,1017.8,29.6,26.7,25.3,81,53,8.4,16.0,0.0,0.5,0
10,1020.4,27.2,25.6,24.4,79,66,5.3,40.0,0.5,0.0,0
11,1020.9,24.5,22.9,20.5,73,61,4.3,29.0,0.0,0.0,0
11,1019.8,26.0,22.6,19.7,67,72,7.5,22.0,0.0,0.0,0
11,1019.5,25.8,23.7,22.3,74,82,2.4,32.0,0.0,0.0,0
11,1018.1,26.6,24.7,23.1,77,83,3.0,29.0,0.0,0.0,0
11,1016.1,28.2,25.8,24.5,80,82,6.5,28.0,0.0,0.0,0
11,1015.6,26.3,25.5,24.7,83,81,0.5,30.0,0.0,0.3,0
11,1016.3,28.4,26.2,25.2,85,87,3.4,24.0,0.3,0.0,0
11,1016.4,28.7,26.5,25.5,84,70,5.9,18.0,0.0,0.0,0
11,1015.8,30.3,26.7,24.8,82,58,7.7,12.0,0.0,0.3,0
11,1016.9,25.9,24.9,24.0,81,88,1.1,46.0,0.3,1.1,1
11,1017.7,25.4,23.8,22.6,82,85,2.6,43.0,1.1,0.3,0
11,1017.3,24.2,23.9,23.6,84,88,0.0,41.0,0.3,10.4,1
11,1015.2,25.3,23.3,21.0,92,86,0.3,29.0,10.4,0.0,0
11,1014.5,26.9,24.3,22.3,83,74,5.5,13.0,0.0,6.5,1
11,1015.2,24.8,24.2,23.5,89,84,0.1,35.0,6.5,3.9,1
11,1013.7,25.9,24.8,23.6,93,74,2.3,25.0,3.9,0.0,0
11,1013.9,27.2,25.5,24.4,90,51,7.0,17.0,0.0,0.0,0
11,1016.0,29.1,26.1,24.1,84,20,8.2,7.0,0.0,0.0,0
11,1017.0,28.5,25.9,24.5,84,58,5.9,22.0,0.0,0.0,0
11,1017.2,25.9,24.8,24.4,82,73,1.1,30.0,0.0,0.0,0
11,1017.0,26.0,24.8,23.9,80,83,0.4,40.0,0.0,0.0,0
11,1017.1,27.6,25.4,24.0,78,65,8.3,29.0,0.0,0.0,0
11,1016.7,28.4,25.4,23.7,78,47,7.7,19.0,0.0,0.0,0
11,1016.7,26.6,24.5,23.3,76,35,9.8,31.0,0.0,0.0,0
11,1017.7,25.3,22.6,18.2,70,44,6.9,28.0,0.0,0.0,0
11,1020.6,21.2,18.2,15.8,52,46,3.5,34.0,0.0,0.0,0
11,1022.4,20.4,18.4,15.3,57,44,8.6,39.0,0.0,0.0,0
11,1022.5,22.9,20.8,19.2,70,49,8.6,34.0,0.0,0.0,0
11,1021.2,24.1,22.1,20.3,75,40,8.8,16.0,0.0,0.0,0
11,1018.9,25.2,22.4,20.4,75,56,6.0,15.0,0.0,0.0,0
12,1017.6,25.1,22.9,22.0,79,85,2.0,25.0,0.0,0.0,0
12,1017.1,25.0,23.3,22.2,80,69,6.3,15.0,0.0,0.0,0
12,1019.4,22.3,20.8,19.6,77,93,0.0,27.0,0.0,0.0,0
12,1021.1,21.0,19.5,18.4,75,88,0.6,37.0,0.0,15.7,1
12,1018.4,20.3,18.4,15.7,85,91,0.1,41.0,15.7,1.0,0
12,1021.3,18.1,16.6,15.4,76,91,0.1,28.0,1.0,0.0,0
12,1023.1,19.3,17.3,15.4,72,86,0.9,21.0,0.0,0.7,0
12,1022.2,19.0,18.0,17.0,78,90,0.0,28.0,0.7,44.6,1
12,1016.8,18.9,17.7,16.9,95,95,0.0,35.0,44.6,0.0,0
12,1015.5,20.9,19.3,17.6,86,80,5.1,10.0,0.0,0.0,0
12,1016.4,23.0,19.9,17.9,76,72,6.3,20.0,0.0,0.0,0
12,1016.2,20.7,20.0,19.4,83,88,0.2,39.0,0.0,0.0,0
12,1016.4,21.0,20.4,19.7,85,83,0.0,30.0,0.0,0.0,0
12,1016.6,21.3,20.4,19.1,82,84,0.4,20.0,0.0,0.0,0
12,1019.0,20.4,18.4,16.0,69,70,2.2,26.0,0.0,0.0,0
12,1022.5,17.2,15.2,13.4,49,11,9.3,48.0,0.0,0.0,0
12,1025.9,15.2,13.2,11.5,39,25,9.1,35.0,0.0,0.0,0
12,1026.4,16.5,13.9,11.3,48,11,9.5,25.0,0.0,0.0,0
12,1025.4,18.2,16.2,13.8,62,71,2.1,29.0,0.0,0.7,0
12,1022.5,18.6,17.6,17.0,75,88,0.0,19.0,0.7,0.0,0
12,1021.3,21.1,19.4,17.1,82,87,1.6,22.0,0.0,0.6,0
12,1020.3,20.6,19.9,18.7,87,88,0.3,27.0,0.6,0.0,0
12,1017.8,22.3,21.1,19.8,91,79,0.0,15.0,0.0,0.0,0
12,1016.8,24.7,22.3,21.1,91,70,6.0,9.0,0.0,0.2,0
12,1020.4,21.4,18.2,16.1,75,89,0.7,27.0,0.2,0.0,0
12,1020.6,19.7,17.9,16.9,74,87,0.6,21.0,0.0,0.4,0
12,1022.7,18.8,17.7,16.9,84,90,0.0,18.0,0.4,0.0,0
12,1026.6,18.6,17.3,16.3,75,85,1.0,25.0,0.0,0.0,0
12,1025.9,18.9,17.7,16.4,75,78,4.6,33.0,0.0,0.4,0
12,1025.3,19.2,17.3,15.2,78,86,1.2,20.0,0.4,0.0,0
12,1026.4,20.5,17.8,15.5,74,66,5.7,23.0,0.0,0.0,0
1,1025.9,19.9,18.3,16.8,72,49,9.3,26.0,0.0,0.3,0
1,1022.0,21.7,18.9,17.2,81,83,0.6,15.0,0.3,5.6,1
1,1019.7,20.3,19.3,18.0,95,91,0.0,14.0,5.6,0.0,0
1,1018.9,22.3,20.6,19.1,90,88,1.0,16.0,0.0,46.7,1
1,1015.9,21.3,20.7,20.2,95,81,0.0,13.0,46.7,0.0,0
1,1018.8,24.3,20.9,19.2,84,51,7.7,14.0,0.0,0.0,0
1,1021.8,21.4,18.8,17.0,79,56,3.4,21.0,0.0,0.0,0
1,1020.8,21.0,18.4,16.5,78,28,7.7,14.0,0.0,0.0,0
1,1020.6,18.9,18.1,17.1,78,79,3.3,39.0,0.0,6.9,1
1,1017.5,18.5,18.0,17.2,85,91,0.0,37.0,6.9,30.7,1
1,1016.5,20.4,18.1,16.5,90,90,2.1,23.0,30.7,0.0,0
1,1019.9,18.5,17.3,16.1,79,86,0.6,23.0,0.0,0.0,0
1,1020.8,18.7,16.1,14.2,77,34,9.1,24.0,0.0,1.1,1
1,1019.3,17.5,16.5,15.6,79,81,1.5,33.0,1.1,38.8,1
1,1015.4,16.1,15.1,14.5,97,97,0.0,37.0,38.8,12.3,1
1,1013.5,17.1,16.4,15.5,95,93,0.0,40.0,12.3,24.6,1
1,1011.5,20.6,17.8,14.8,90,79,1.6,23.0,24.6,0.0,0
1,1017.1,17.8,15.2,11.9,76,49,3.9,28.0,0.0,0.0,0
1,1020.1,17.6,16.4,15.3,78,84,1.0,38.0,0.0,3.3,1
1,1019.6,16.8,15.5,14.8,90,92,0.0,50.0,3.3,0.1,0
1,1017.7,17.1,16.1,15.1,95,100,0.0,26.0,0.1,12.9,1
1,1018.9,16.2,14.1,10.3,92,100,0.0,35.0,12.9,0.5,0
1,1027.1,10.4,8.5,7.0,70,95,0.0,55.0,0.5,4.0,1
1,1034.6,7.1,4.9,3.1,61,96,0.0,59.0,4.0,0.0,0
1,1032.6,10.8,7.4,4.3,46,25,10.1,28.0,0.0,0.0,0
1,1027.1,13.5,10.4,8.1,59,85,0.4,21.0,0.0,3.5,1
1,1022.7,15.3,13.0,9.8,92,95,0.2,29.0,3.5,42.5,1
1,1018.2,17.4,16.1,14.8,98,100,0.0,28.0,42.5,32.8,1
1,1017.9,17.4,16.6,15.9,96,91,0.2,25.0,32.8,0.0,0
1,1020.0,19.9,17.6,16.2,88,80,3.3,21.0,0.0,0.3,0
1,1019.9,16.2,15.7,15.3,86,93,0.1,43.0,0.3,11.3,1
2,1022.2,15.6,12.4,10.7,93,96,0.0,31.0,11.3,0.0,0
2,1024.4,11.2,10.4,9.4,79,94,0.0,27.0,0.0,0.0,0
2,1023.6,14.3,12.5,10.3,77,88,0.3,21.0,0.0,0.0,0
2,1021.8,18.8,15.2,13.3,76,45,9.2,9.0,0.0,0.0,0
2,1021.2,18.6,14.8,12.3,66,18,10.1,24.0,0.0,0.0,0
2,1024.9,17.4,13.6,11.2,39,13,10.2,44.0,0.0,0.0,0
2,1026.1,18.1,13.7,9.9,36,2,10.2,20.0,0.0,0.0,0
2,1023.9,19.6,14.8,11.6,52,0,10.2,16.0,0.0,0.0,0
2,1020.8,21.2,16.7,12.7,54,29,10.2,17.0,0.0,0.2,0
2,1017.5,17.3,16.6,15.3,64,77,0.1,22.0,0.2,0.0,0
2,1014.9,22.4,18.8,17.2,86,80,2.4,15.0,0.0,0.1,0
2,1013.4,21.6,19.2,17.6,95,86,0.6,13.0,0.1,0.0,0
2,1012.5,25.9,23.1,21.3,89,76,3.5,10.0,0.0,0.0,0
2,1014.8,24.6,21.7,17.4,81,82,3.9,15.0,0.0,0.3,0
2,1024.3,17.5,13.2,11.4,64,88,0.0,33.0,0.3,0.0,0
2,1025.4,15.1,12.8,10.9,63,89,0.7,23.0,0.0,1.7,1
2,1024.1,14.4,12.9,11.6,77,91,0.0,19.0,1.7,3.4,1
2,1021.9,15.0,13.7,11.7,89,95,0.0,18.0,3.4,4.4,1
2,1020.3,16.3,15.3,14.6,88,94,0.0,22.0,4.4,2.4,1
2,1023.2,20.1,16.0,12.5,67,55,5.9,23.0,2.4,0.0,0
2,1022.2,15.9,15.0,14.7,77,82,0.0,44.0,0.0,0.5,0
2,1020.6,17.6,16.1,14.6,91,88,0.3,24.0,0.5,0.5,0
2,1022.3,16.7,15.5,13.7,92,88,0.0,19.0,0.5,0.0,0
2,1027.5,15.5,13.7,12.3,78,88,0.0,28.0,0.0,0.0,0
2,1028.9,16.8,14.8,13.5,76,87,0.1,20.0,0.0,0.0,0
2,1027.4,17.6,15.2,14.0,79,88,0.2,15.0,0.0,0.0,0
2,1024.7,17.5,15.5,13.8,79,79,5.0,9.0,0.0,0.0,0
2,1023.8,20.9,16.6,13.3,72,49,9.5,9.0,0.0,0.0,0
2,1024.4,24.8,18.5,14.4,61,19,10.7,16.0,0.0,0.0,0
3,1024.7,19.7,16.5,14.6,73,43,9.9,34.0,0.0,0.0,0
3,1023.8,20.6,16.6,14.4,72,32,10.6,27.0,0.0,0.0,0
3,1020.9,23.8,18.7,15.4,75,46,10.0,14.0,0.0,0.0,0
3,1018.1,23.2,20.2,18.1,82,71,3.0,15.0,0.0,0.0,0
3,1016.7,23.1,20.8,19.2,79,83,0.5,13.0,0.0,0.0,0
3,1015.8,25.9,21.8,19.2,79,72,7.6,6.0,0.0,0.2,0
3,1014.9,21.3,19.7,18.9,91,76,0.0,13.0,0.2,0.0,0
3,1012.5,21.5,20.1,18.9,93,88,0.3,15.0,0.0,15.5,1
3,1012.5,22.9,20.8,17.1,95,88,0.6,15.0,15.5,16.8,1
3,1019.5,17.2,13.4,10.0,93,93,0.0,39.0,16.8,0.1,0
3,1022.6,14.3,11.9,10.0,77,93,0.0,25.0,0.1,0.1,0
3,1017.7,14.5,13.6,12.7,87,100,0.0,36.0,0.1,6.8,1
3,1014.5,17.0,15.8,14.4,96,99,0.0,22.0,6.8,0.8,0
3,1018.0,16.5,15.3,14.2,83,89,1.1,26.0,0.8,0.0,0
3,1017.1,15.5,14.8,14.0,79,94,0.0,38.0,0.0,1.1,1
3,1015.0,16.3,15.3,14.1,90,100,0.0,33.0,1.1,2.2,1
3,1014.3,17.4,16.5,15.6,97,97,0.0,26.0,2.2,0.0,0
3,1012.0,21.9,19.5,17.2,97,92,0.1,13.0,0.0,0.0,0
3,1013.0,24.9,22.4,20.3,94,85,1.5,12.0,0.0,0.3,0
3,1014.7,23.1,19.0,17.6,91,96,0.0,28.0,0.3,59.6,1
3,1014.8,18.2,17.1,16.4,95,95,0.1,38.0,59.6,1.7,1
3,1013.4,17.3,16.6,15.9,96,100,0.0,33.0,1.7,8.7,1
3,1012.8,20.6,18.4,17.1,97,95,0.6,22.0,8.7,33.4,1
3,1020.2,17.7,15.3,12.7,98,99,0.0,42.0,33.4,1.4,1
3,1023.9,15.7,13.7,11.6,75,88,0.2,19.0,1.4,0.0,0
3,1023.6,20.2,15.8,12.6,68,22,11.1,13.0,0.0,0.0,0
3,1024.1,22.4,17.3,14.6,58,19,11.1,14.0,0.0,0.0,0
3,1024.1,19.9,16.9,15.2,65,58,5.6,26.0,0.0,0.0,0
3,1021.4,19.4,17.7,15.7,59,74,2.4,20.0,0.0,0.0,0
3,1018.3,22.2,20.0,18.4,79,89,2.4,14.0,0.0,0.0,0
3,1015.3,25.5,21.5,19.1,86,83,6.1,4.0,0.0,0.0,0
4,1014.5,25.3,21.9,19.9,86,83,3.6,8.0,0.0,0.0,0
4,1015.6,23.8,21.3,19.8,90,81,1.5,14.0,0.0,0.0,0
4,1014.6,26.5,23.0,21.0,87,88,2.3,9.0,0.0,4.3,1
4,1012.5,28.1,23.6,20.7,88,84,2.2,8.0,4.3,0.0,0
4,1013.3,24.4,22.3,20.7,91,78,1.0,14.0,0.0,0.0,0
4,1013.3,26.5,23.1,21.5,91,83,6.9,20.0,0.0,0.0,0
4,1013.2,26.9,23.9,22.4,91,84,1.8,10.0,0.0,0.0,0
4,1013.3,27.9,25.3,23.2,87,84,2.5,9.0,0.0,0.0,0
4,1011.6,27.5,25.7,24.4,86,88,1.2,17.0,0.0,22.1,1
4,1009.2,26.3,23.3,21.3,92,93,0.0,20.0,22.1,0.4,0
4,1010.1,22.8,21.5,20.1,91,89,0.0,31.0,0.4,11.4,1
4,1009.1,21.3,20.3,19.9,94,88,0.0,29.0,11.4,76.4,1
4,1005.5,25.1,21.8,20.9,98,93,0.0,14.0,76.4,0.7,0
4,1008.5,25.2,23.1,21.6,98,88,0.0,11.0,0.7,3.4,1
4,1011.4,23.5,21.1,20.6,97,88,0.0,20.0,3.4,0.0,0
4,1010.5,28.1,24.7,20.6,89,81,3.5,15.0,0.0,0.0,0
4,1010.9,27.5,25.9,24.1,90,86,1.1,16.0,0.0,23.7,1
4,1014.4,26.7,23.1,20.1,87,81,1.2,19.0,23.7,0.0,0
4,1017.4,21.8,20.5,20.1,86,88,0.0,35.0,0.0,0.0,0
4,1014.6,22.9,21.6,20.2,88,89,0.2,20.0,0.0,0.0,0
4,1012.5,28.4,24.6,22.0,87,80,4.8,7.0,0.0,8.3,1
4,1010.7,26.1,23.7,21.0,90,81,1.0,11.0,8.3,2.8,1
4,1008.2,27.7,24.9,22.6,88,81,0.3,13.0,2.8,41.4,1
4,1008.7,26.1,24.4,23.2,93,84,1.4,8.0,41.4,12.4,1
4,1009.8,28.4,26.0,23.9,90,83,3.1,13.0,12.4,0.0,0
4,1009.5,28.5,27.2,26.0,86,87,1.3,24.0,0.0,0.9,0
4,1008.2,29.1,26.8,25.4,85,83,3.6,20.0,0.9,1.7,1
4,1010.4,28.2,26.0,24.7,84,78,4.6,12.0,1.7,0.0,0
4,1013.9,26.3,24.1,22.9,76,68,6.0,30.0,0.0,1.5,1
4,1012.2,23.4,22.5,20.8,80,89,0.3,27.0,1.5,3.1,1
5,1011.5,23.4,22.2,20.4,92,90,0.5,23.0,3.1,0.3,0
5,1011.0,29.8,25.6,22.8,89,82,2.0,11.0,0.3,30.7,1
5,1011.4,30.8,26.5,22.8,86,84,3.1,11.0,30.7,0.0,0
5,1011.4,28.2,25.8,23.2,87,82,2.7,9.0,0.0,0.0,0
5,1010.5,30.9,28.1,26.2,84,85,2.0,15.0,0.0,0.0,0
5,1009.9,30.5,28.4,27.2,83,84,2.9,15.0,0.0,0.0,0
5,1010.6,31.0,28.7,27.1,81,69,4.7,12.0,0.0,0.0,0
5,1011.4,31.2,28.7,27.3,82,80,3.8,9.0,0.0,0.0,0
5,1010.1,30.6,28.7,26.9,81,69,3.9,16.0,0.0,60.3,1
5,1008.1,28.4,26.6,23.7,87,84,0.3,12.0,60.3,0.0,0
5,1008.6,28.8,25.5,23.4,75,62,8.8,26.0,0.0,0.0,0
5,1009.8,27.6,25.1,23.7,80,78,5.0,28.0,0.0,0.0,0
5,1012.4,27.8,25.5,24.4,82,88,1.2,24.0,0.0,4.7,1
5,1014.2,27.7,25.4,24.0,89,86,2.8,28.0,4.7,1.0,0
5,1012.1,29.8,26.6,24.4,85,75,7.7,15.0,1.0,0.3,0
5,1011.2,27.1,24.8,22.5,73,69,7.2,21.0,0.3,1.2,1
5,1012.3,24.6,23.7,23.2,80,86,0.3,39.0,1.2,0.0,0
5,1012.0,26.3,24.5,23.4,76,79,4.8,30.0,0.0,0.0,0
